id,text,aspect_term,aspect_category,polarity
1608.0,great pizza for lunch place.,pizza,food,positive
,"overall the service was fiercely attentive, yet completely unimposing, and the food was found far and better than many notorious vampire restaurants in detroit midtown and the white wine the list is extensive and well priced.",priced,price,positive
2984.0,wouldn't recomend it for dinner!,dinner,anecdotes/miscellaneous,negative
,"i got the $ 25 10 10 - piece dim sum to sum total combo, every second taking bite inside of there both of which was just very great.",dim sum combo,food,positive
,the service line is a little scatty at times but finally all is forgiven until when today the food line arrives.,food,service,negative
2214.0,i came into the city to try out this restaurant because a friend had recommended it to my husband.,,anecdotes/miscellaneous,neutral
2144.0,hurley's is terrific!,,anecdotes/miscellaneous,positive
,i have not lived in ny beach for many years and often have have dined at the many restaraunts.,,anecdotes/miscellaneous,neutral
,and after just passing by all in this strange home restaurant routine and for sometime i finally finally decided not to go home in and have dinner.,dinner,anecdotes/miscellaneous,neutral
2100.0,"do not get the go go hamburgers, no matter what the reviews say.",Go Go Hamburgers,food,negative
304.0,i have enjoyed everything i have ever gotten and the fish is so fresh and always prepared in a great way.,fish,anecdotes/miscellaneous,positive
1633.0,i suspect this restaurant is what rao's would be if it hadn't turned exclusive.,,anecdotes/miscellaneous,neutral
,i complete the almost total bagel experience necessary by having made it serve lightly toasted.,bagel,anecdotes/miscellaneous,neutral
,pizza here is so consistently good.,Pizza,food,positive
,over other 100 and different choices to create your own.,,food,positive
1432.0,i consider the best grand sichuan restaurant in nyc.,,anecdotes/miscellaneous,positive
,make yourselves absolutely very sure if... you still have got the spicy scallop roll...,Spicy Scallop roll,food,positive
2222.0,went there and had a combination of different seafood dishes and appetizers.,appetizers,food,neutral
576.0,went here on a friend's reccomendation.,,anecdotes/miscellaneous,neutral
329.0,"service was devine, oysters where a sensual as they come, and the price can't be beat!!!",price,price,positive
1096.0,this is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.,spot,ambience,positive
484.0,"it can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.",food,food,positive
588.0,"the service was excellent, the food was excellent, but the entire experience was very cool.",food,service,positive
,"night without a reservation, so we had offered to probably wait from at times even the bar alone for just such a quick little while, but the motel manager then sure was never usually so nice around and even made our wait a nice great nightly experience.",wait,service,positive
,"overall the restaurant is somewhat more likely wildly expensive here indeed than our countless other sushi favorites, technically but simply having everything equally delicious was delicious.",sushi,price,negative
2094.0,tasty but expensive.,,price,negative
,a great place here to go go down for a drink too because they have 100 kinds of beer.,drink,food,positive
127.0,the noodle and rices dishes taste great.,noodle and rices dishes,food,positive
,i'l bal ve actually truly never fully felt someone more this unwelcome than last month earlier at jimmy'd c with s from bronx gay cafe.,,anecdotes/miscellaneous,negative
,"instead i ordered tamarind noodles duck bun and my dear wife amy ordered noodles with ground beef, and we were both delighted by the unique way that the new dishes evoked thai indian flavors in unexpected ways.",Thai flavors,food,positive
1701.0,winnie and her staff are the best crew you can find serving you.,serving,service,positive
,so you cannot go much wrong with this place.,,anecdotes/miscellaneous,positive
,great people watching as for others do feel the same so to you.,,ambience,positive
2507.0,the food is great and authentic.,food,food,positive
3325.0,there is no excuse for such lousy service!,service,service,negative
1673.0,decent wine selection too.,wine selection,food,positive
,"i also try the delicious spicy shrimp appetizer ( here again, is perhaps called not at the full third and greatest value cooked in the muslim world but so worth the full price ) and count the lamb stew vindaloo or goat is great.",lamb vindaloo,price,conflict
,today the entertainment here was great they will have shows there that go on through out the dinner.,entertainment,ambience,positive
2168.0,i loved it and would highly recommend.,,anecdotes/miscellaneous,positive
,"a gentleman, maybe the store manager, came back to our table, eventually and even without so much expression as a smile or token greeting asked him for our order.",table,service,negative
,this sandwiches like that tho pricey sandwiches are added over fully already stuffed - can serve 2 food persons down easily enough thus cost was effective!,sandwiches,price,positive
,everything a... ny pizza joint should ever be.,,anecdotes/miscellaneous,positive
2500.0,"while the menu isn't especially groundbreaking, everything i've tried so far has been well-executed and tasty.",menu,food,conflict
,"because it's usually been packed for pretty good reason, esp.",,anecdotes/miscellaneous,neutral
1065.0,nothing fancy but really good food with pretty reasonable price.,price,price,positive
762.0,i went to ruby foo's after work with a group of 6.,,anecdotes/miscellaneous,neutral
537.0,definitely a neighborhood favorite.,,anecdotes/miscellaneous,positive
,"but the rest quarter of the year dim cha cha sum, though pricey by chinatown chinese mafia standards, even is worth well about worth it.",dim sum,price,negative
3433.0,would recommend this place as a good date spot if you don't want to drop a ton of cash.,,price,positive
,i suspect this restaurant area is exactly what rao's would be if it hadn'bal t recently turned toward exclusive.,,anecdotes/miscellaneous,neutral
1155.0,"that place was awesome,,,  sally !",,anecdotes/miscellaneous,positive
197.0,"i've been there a few times, and i usually end up sitting next to some pretty odd people.",,anecdotes/miscellaneous,negative
,"though if i could rate the people eating this place today would be off the sales charts - unfortunately - not the pizza, sorry - not the one best pizza in urban nyc.",pizza,service,positive
